timestamp, T_WS_x, T_WS_y, T_WS_z, T_WS_qx, T_WS_qy, T_WS_qz, T_WS_qw
1523957649023030197,-2.85172,-5.50217,-0.280612,-0.698491,-0.0643256,0.0947219,0.7064
1523957649033264258,-2.84962,-5.48617,-0.286813,-0.69825,-0.0643167,0.0935035,0.7068
1523957649151811202,-2.86309,-5.50176,-0.290711,-0.692963,-0.0709661,0.0890363,0.711926
1523957649272234101,-2.8776,-5.51783,-0.293054,-0.688634,-0.0763791,0.0858876,0.715942
1523957649323597201,-2.88404,-5.52478,-0.293511,-0.687165,-0.0783153,0.0847633,0.717276
1523957649326342822,-2.87192,-5.50888,-0.295787,-0.687275,-0.0777128,0.0843555,0.717285
1523957649403088345,-2.88117,-5.51885,-0.295701,-0.685521,-0.0802197,0.0827756,0.71887
1523957649467473827,-2.8891,-5.52735,-0.294937,-0.684347,-0.0820824,0.0815328,0.719919
1523957649526694147,-2.89645,-5.5352,-0.29365,-0.683447,-0.0836864,0.0804452,0.720712
1523957649587862018,-2.90406,-5.54346,-0.291705,-0.682664,-0.0852069,0.0793434,0.721397
1523957649641599845,-2.91078,-5.55078,-0.289503,-0.682121,-0.0864347,0.0784995,0.721857
1523957649702937400,-2.91852,-5.55919,-0.286449,-0.681738,-0.0876144,0.0777067,0.722163
1523957649756732972,-2.92545,-5.56653,-0.283309,-0.681653,-0.0883659,0.0772938,0.722196
1523957649823632113,-2.93415,-5.57565,-0.278934,-0.681837,-0.0889923,0.0771196,0.721964
1523957649882581075,-2.9419,-5.58372,-0.274681,-0.682252,-0.0892403,0.0772322,0.721528
1523957649941900174,-2.9498,-5.59184,-0.269934,-0.682851,-0.0892803,0.0774845,0.720929
1523957650003059016,-2.95805,-5.60022,-0.264544,-0.683634,-0.0891229,0.0778405,0.720168
1523957650082583268,-2.96886,-5.61104,-0.256812,-0.684714,-0.0887717,0.0784597,0.719118
1523957650162096932,-2.97982,-5.62162,-0.248389,-0.685817,-0.0882863,0.0792274,0.718041
1523957650223739988,-2.98841,-5.62964,-0.241482,-0.686757,-0.0876679,0.0801179,0.717119
1523957650233755958,-2.94703,-5.58667,-0.241207,-0.687106,-0.0882499,0.0817801,0.716526
1523957650272157092,-2.95128,-5.59048,-0.236779,-0.687792,-0.0877062,0.0825669,0.715844
1523957650282320500,-2.93365,-5.57467,-0.23328,-0.687951,-0.0885511,0.0845429,0.715356
1523957650323734167,-2.93767,-5.57824,-0.228447,-0.688763,-0.0878062,0.0856064,0.71454
1523957650328711290,-2.89968,-5.53528,-0.221178,-0.688806,-0.0896345,0.0884332,0.713927
1523957650372513387,-2.90317,-5.53856,-0.215974,-0.689772,-0.0887175,0.0897537,0.712943
1523957650382432839,-2.87312,-5.52262,-0.210899,-0.689908,-0.0899908,0.0924582,0.712307
1523957650486913878,-2.87907,-5.52934,-0.198277,-0.692592,-0.0871879,0.0963957,0.709522
1523957650574211213,-2.8847,-5.53471,-0.187584,-0.695413,-0.0834556,0.099489,0.70678
1523957650584039609,-2.85903,-5.53814,-0.182577,-0.695595,-0.0832628,0.100927,0.70642
1523957650622637648,-2.86107,-5.54079,-0.177823,-0.697053,-0.080971,0.101948,0.705101
1523957650632768459,-2.87962,-5.57042,-0.168343,-0.696245,-0.0802724,0.100303,0.706214
1523957650712422697,-2.8877,-5.58136,-0.158453,-0.699726,-0.0741968,0.101414,0.703273
1523957650788849814,-2.89642,-5.59212,-0.149054,-0.703368,-0.0670723,0.101557,0.700329
1523957650822408365,-2.90046,-5.59686,-0.144996,-0.704983,-0.0636735,0.101441,0.699038
1523957650827562079,-2.89935,-5.59824,-0.142111,-0.705141,-0.0637099,0.102097,0.698781
1523957650873534340,-2.9049,-5.6048,-0.136577,-0.70737,-0.0588056,0.101882,0.696986
1523957650878641683,-2.901,-5.59951,-0.137026,-0.707745,-0.056934,0.100995,0.69689
1523957650899086528,-2.90339,-5.6024,-0.134588,-0.708722,-0.0546991,0.100877,0.696092
1523957650922449523,-2.90614,-5.60571,-0.131811,-0.709834,-0.0520903,0.100722,0.695182
1523957650927735825,-2.90455,-5.5979,-0.131965,-0.710507,-0.0512128,0.100707,0.694561
1523957650978826675,-2.91032,-5.60428,-0.125895,-0.71289,-0.0454698,0.100361,0.692567
1523957650983620410,-2.90941,-5.61163,-0.126523,-0.712698,-0.0443098,0.0996631,0.692939
1523957651003926377,-2.91169,-5.61448,-0.12411,-0.713645,-0.0420426,0.0995089,0.692128
1523957651024420789,-2.91396,-5.61735,-0.121689,-0.714584,-0.0397294,0.0993463,0.691318
1523957651034560630,-2.91524,-5.62053,-0.121678,-0.715,-0.0385554,0.0992375,0.690971
1523957651083092962,-2.92061,-5.6274,-0.115986,-0.717177,-0.0331411,0.0988077,0.689054
1523957651124011700,-2.92516,-5.63321,-0.111225,-0.718968,-0.0285271,0.0982915,0.687466
1523957651134165998,-2.92622,-5.64196,-0.11076,-0.719128,-0.0276253,0.0984326,0.687315
1523957651162313781,-2.92935,-5.64622,-0.107524,-0.720395,-0.0243362,0.0979737,0.686178
1523957651268905341,-2.94146,-5.66241,-0.0955842,-0.725132,-0.0112966,0.0958848,0.681808
1523957651328225336,-2.9485,-5.67132,-0.0891233,-0.727726,-0.00366779,0.0942798,0.679347
1523957651333296035,-2.95128,-5.67718,-0.0933982,-0.727731,-0.00303191,0.0939968,0.679384
1523957651468901048,-2.96788,-5.69832,-0.0796999,-0.733169,0.0146149,0.0897022,0.673946
1523957651588599126,-2.98094,-5.71608,-0.0689508,-0.736977,0.0285069,0.0863289,0.669776
1523957651683327484,-2.98939,-5.72948,-0.0617112,-0.739307,0.0377574,0.085111,0.6669
1523957651729505392,-2.993,-5.73582,-0.0586195,-0.740242,0.0417368,0.0848437,0.665659
1523957651739857343,-2.99531,-5.74054,-0.0659404,-0.741811,0.0403055,0.0879048,0.6636
1523957651773739196,-2.998,-5.74512,-0.0639879,-0.742402,0.0429509,0.0878147,0.662784
1523957651778638304,-3.00132,-5.74375,-0.0675306,-0.742635,0.0426129,0.0882977,0.662481
1523957651893478844,-3.0096,-5.75817,-0.0619391,-0.744124,0.0500244,0.0884826,0.660263
1523957651973814572,-3.0145,-5.76792,-0.058892,-0.744743,0.0541021,0.0890313,0.659169
1523957651978750199,-3.02191,-5.77245,-0.0614616,-0.744734,0.05433,0.088744,0.659199
1523957652088600935,-3.02821,-5.78557,-0.0582557,-0.744898,0.0581093,0.089338,0.658611
1523957652183577147,-3.03261,-5.79648,-0.0563231,-0.744415,0.0597157,0.0894255,0.659002
1523957652224514229,-3.03421,-5.80109,-0.0557708,-0.744074,0.0600141,0.0893607,0.659368
1523957652239675973,-3.04807,-5.80444,-0.0575426,-0.743924,0.0598638,0.0890398,0.659595
1523957652344292627,-3.05257,-5.81586,-0.0570987,-0.742613,0.0595035,0.0886967,0.661149
1523957652444289713,-3.05588,-5.82641,-0.0577428,-0.741047,0.0580723,0.0884172,0.663068
1523957652523603023,-3.05777,-5.83455,-0.058864,-0.739598,0.0562071,0.0881002,0.664886
1523957652575059550,-3.05865,-5.83969,-0.0597477,-0.738557,0.0546691,0.0877288,0.66622
1523957652579895352,-3.08522,-5.85523,-0.0618069,-0.738436,0.0538745,0.0876985,0.666423
1523957652664032249,-3.08796,-5.86421,-0.0634409,-0.736583,0.0506746,0.0867651,0.668842
1523957652723394879,-3.08958,-5.87035,-0.0646765,-0.735191,0.048085,0.0858467,0.670681
1523957652733683310,-3.13828,-5.8896,-0.0653753,-0.73506,0.0479553,0.0840244,0.671065
1523957652823163364,-3.1437,-5.89818,-0.0672933,-0.732914,0.0437193,0.082224,0.673917
1523957652914950020,-3.14979,-5.90658,-0.0690995,-0.730814,0.0398152,0.0791649,0.676801
1523957652995452810,-3.15584,-5.91388,-0.0704158,-0.729148,0.0371989,0.0751201,0.679202
1523957653069675291,-3.16202,-5.92054,-0.0714723,-0.727868,0.035687,0.0703397,0.681166
1523957653139212791,-3.16829,-5.92662,-0.0723465,-0.726856,0.0350465,0.0651337,0.682795
1523957653213746361,-3.17557,-5.93297,-0.0731538,-0.725859,0.0351646,0.0587668,0.684426
1523957653225243150,-3.17675,-5.93395,-0.0732855,-0.725713,0.0352832,0.0577073,0.684664
1523957653235344565,-3.19781,-5.94306,-0.0759342,-0.725542,0.0356886,0.0560554,0.684962
1523957653279081780,-3.20317,-5.94691,-0.0763894,-0.725043,0.0362954,0.0518406,0.68579
1523957653289133703,-3.23391,-5.95259,-0.0785259,-0.724962,0.0375837,0.0490475,0.686012
1523957653379290236,-3.2476,-5.96002,-0.0793174,-0.724082,0.0400536,0.0394559,0.687418
1523957653460621809,-3.26068,-5.96654,-0.0799366,-0.723396,0.0436415,0.029752,0.68841
1523957653530081535,-3.2723,-5.97175,-0.0804381,-0.722808,0.0475864,0.0207565,0.689096
1523957653594309049,-3.28345,-5.97633,-0.080787,-0.722248,0.0519246,0.01197,0.689579
1523957653660507763,-3.29515,-5.98083,-0.081225,-0.721614,0.0570691,0.00286589,0.689934
1523957653719436493,-3.30551,-5.98444,-0.0817216,-0.721087,0.0619891,-0.00482009,0.690049
1523957653729900950,-3.30731,-5.98506,-0.0818354,-0.720981,0.062911,-0.00609805,0.690066
1523957653739871057,-3.32987,-5.976,-0.0854122,-0.720882,0.0652985,-0.00924613,0.689913
1523957653829519143,-3.34576,-5.97977,-0.0867146,-0.720098,0.0728182,-0.0187371,0.689787
1523957653875283932,-3.35326,-5.98145,-0.087565,-0.719711,0.0764835,-0.0226463,0.689676
1523957653885409611,-3.32089,-5.94262,-0.102767,-0.720317,0.080641,-0.0231674,0.688552
1523957653915915249,-3.32472,-5.94259,-0.103311,-0.720028,0.0829188,-0.0253728,0.688506
1523957653990498272,-3.33324,-5.94231,-0.104815,-0.719229,0.0880172,-0.0298704,0.688527
1523957654059644749,-3.3402,-5.94171,-0.106255,-0.71841,0.0922135,-0.033056,0.688688
1523957654075354251,-3.34165,-5.94152,-0.106579,-0.718213,0.0931187,-0.0336716,0.688742
1523957654080425540,-3.32113,-5.92537,-0.118871,-0.717996,0.0948838,-0.035027,0.688659
1523957654164609500,-3.32735,-5.92384,-0.120837,-0.717019,0.0995311,-0.0375648,0.688888
1523957654234863324,-3.33192,-5.92229,-0.122416,-0.716283,0.10309,-0.0389931,0.68905
1523957654304021825,-3.33593,-5.92048,-0.123727,-0.715581,0.106241,-0.040264,0.689228
1523957654370505557,-3.33945,-5.91847,-0.124646,-0.714863,0.108875,-0.0418327,0.689468
1523957654376028630,-3.33973,-5.91829,-0.124702,-0.714798,0.109062,-0.0419769,0.689498
1523957654385924523,-3.25714,-5.90207,-0.140004,-0.715029,0.108044,-0.0388648,0.689601
1523957654440011029,-3.25586,-5.89988,-0.140525,-0.714323,0.109718,-0.0405716,0.68997
1523957654490770479,-3.25427,-5.89771,-0.140805,-0.713578,0.110924,-0.0423104,0.690444
1523957654529433908,-3.25278,-5.89598,-0.140895,-0.712968,0.111644,-0.0437321,0.690868
1523957654575811694,-3.25072,-5.8938,-0.140839,-0.712175,0.112242,-0.045559,0.691471
1523957654619194549,-3.24853,-5.89169,-0.140628,-0.711396,0.112594,-0.0473911,0.692093
1523957654624581931,-3.24824,-5.89142,-0.14059,-0.711298,0.112621,-0.0476284,0.692173
1523957654629713874,-3.23725,-5.89708,-0.152003,-0.711484,0.11,-0.0450666,0.692574
1523957654710916875,-3.23156,-5.89324,-0.1513,-0.709939,0.109955,-0.0488101,0.693912
1523957654726488076,-3.23038,-5.89247,-0.15111,-0.709623,0.109881,-0.0495734,0.694193
1523957654736556792,-3.24252,-5.91746,-0.164168,-0.709283,0.107527,-0.0482785,0.695
1523957654775407039,-3.23987,-5.9164,-0.163679,-0.708453,0.107203,-0.0502208,0.695758
1523957654785302314,-3.26167,-5.9411,-0.176263,-0.707944,0.106771,-0.0508293,0.696299
1523957654825689386,-3.25933,-5.94062,-0.17565,-0.707069,0.106295,-0.0529417,0.697103
1523957654909821425,-3.25378,-5.93937,-0.174008,-0.705176,0.105093,-0.0573824,0.698849
1523957654961101849,-3.24997,-5.93851,-0.172762,-0.704044,0.104248,-0.0601138,0.699886
1523957655009788430,-3.24611,-5.93766,-0.171351,-0.703018,0.103456,-0.0627719,0.700801
1523957655025573120,-3.24483,-5.93736,-0.170841,-0.702691,0.10322,-0.0636705,0.701083
1523957655035772008,-3.33105,-6.01383,-0.179609,-0.70167,0.103912,-0.0668646,0.701706
1523957655130390628,-3.32815,-6.0144,-0.176081,-0.699811,0.103061,-0.0725377,0.703122
1523957655206591069,-3.32578,-6.01466,-0.172683,-0.698449,0.103081,-0.0771899,0.703978
1523957655281549693,-3.32337,-6.01471,-0.168811,-0.697227,0.103806,-0.0818678,0.704554
1523957655350682511,-3.32113,-6.01456,-0.164815,-0.696169,0.105029,-0.0863528,0.704884
1523957655401725241,-3.31941,-6.01435,-0.161591,-0.695416,0.10623,-0.0897268,0.705025
1523957655435295860,-3.31823,-6.01415,-0.159333,-0.694921,0.10718,-0.0920132,0.705075
1523957655486089940,-3.31633,-6.01377,-0.155742,-0.694179,0.108811,-0.0954651,0.705097
1523957655530007606,-3.3146,-6.01333,-0.152466,-0.693553,0.110452,-0.0984613,0.705046
1523957655570651279,-3.31292,-6.0128,-0.149316,-0.692984,0.11218,-0.101256,0.704937
1523957655576267681,-3.31268,-6.01272,-0.148873,-0.692907,0.112437,-0.10164,0.704917
1523957655586081493,-3.35774,-5.971,-0.162193,-0.691636,0.116215,-0.108282,0.704563
1523957655629851584,-3.35928,-5.97085,-0.158709,-0.691007,0.118405,-0.111317,0.704342
1523957655675865763,-3.36088,-5.97058,-0.154922,-0.690359,0.121013,-0.114485,0.704027
1523957655681108261,-3.38506,-5.98572,-0.240922,-0.689131,0.125679,-0.12583,0.702474
1523957655776238410,-3.39306,-5.98705,-0.233508,-0.687717,0.132094,-0.132354,0.701483
1523957655780840528,-3.39943,-5.98932,-0.245335,-0.687477,0.132826,-0.133427,0.701378
1523957655821654049,-3.40322,-5.98984,-0.242055,-0.686902,0.135945,-0.136113,0.700827
1523957655896087609,-3.41005,-5.99064,-0.235905,-0.685897,0.142073,-0.140628,0.699703
1523957655955257968,-3.41526,-5.99126,-0.230908,-0.685179,0.147154,-0.143729,0.698726
1523957656006439081,-3.41955,-5.99179,-0.226528,-0.684666,0.151602,-0.146047,0.697797
1523957656055247218,-3.42347,-5.99228,-0.222302,-0.684215,0.155927,-0.147931,0.696888
1523957656106309693,-3.42725,-5.99275,-0.217813,-0.683829,0.160481,-0.149439,0.69591
1523957656155049276,-3.43054,-5.99321,-0.213475,-0.68357,0.164798,-0.150425,0.694943
1523957656201236671,-3.43339,-5.99364,-0.209301,-0.683393,0.168809,-0.150989,0.694031
1523957656251950927,-3.43623,-5.99419,-0.204663,-0.683271,0.173104,-0.151248,0.693037
1523957656295778738,-3.43844,-5.9947,-0.200572,-0.68321,0.176715,-0.151265,0.692182
1523957656341748620,-3.44054,-5.99527,-0.1962,-0.683179,0.180377,-0.151113,0.6913
1523957656380385098,-3.44215,-5.99576,-0.192463,-0.683164,0.183397,-0.150845,0.690578
1523957656426431195,-3.44386,-5.99633,-0.187919,-0.683173,0.186872,-0.150384,0.689738
1523957656472237712,-3.44537,-5.99692,-0.183335,-0.683238,0.190239,-0.149783,0.688883
1523957656477606989,-3.44554,-5.997,-0.182793,-0.683242,0.190634,-0.149711,0.688785
1523957656480219164,-3.42901,-5.99256,-0.188949,-0.683573,0.190007,-0.148658,0.688858
1523957656566616148,-3.43034,-5.9933,-0.180182,-0.683775,0.195963,-0.147188,0.687304
1523957656625877733,-3.43082,-5.99381,-0.174044,-0.683995,0.19974,-0.14607,0.686235
1523957656635909492,-3.38356,-5.97883,-0.180202,-0.684935,0.198483,-0.143154,0.686276
1523957656677229966,-3.38222,-5.97867,-0.175937,-0.685123,0.20094,-0.142337,0.685544
1523957656731091745,-3.38017,-5.97846,-0.170294,-0.685398,0.203961,-0.141205,0.68461
1523957656782036209,-3.37789,-5.97824,-0.164908,-0.685694,0.206611,-0.140106,0.683744
1523957656825730282,-3.37572,-5.97804,-0.16026,-0.685978,0.208731,-0.139161,0.683008
1523957656835915051,-3.34933,-5.99956,-0.167051,-0.686982,0.205566,-0.134717,0.683849
1523957656886907055,-3.34552,-6.00021,-0.161597,-0.687335,0.20776,-0.133714,0.683028
1523957656960945001,-3.33946,-6.0012,-0.153569,-0.687859,0.210463,-0.132531,0.681903
1523957657011925006,-3.33492,-6.00188,-0.147976,-0.688218,0.211977,-0.131935,0.681187
1523957657060787681,-3.33033,-6.00256,-0.142601,-0.688565,0.213231,-0.131479,0.680532
1523957657107251306,-3.32573,-6.00321,-0.137476,-0.68888,0.214295,-0.131133,0.679946
1523957657146901285,-3.32161,-6.00376,-0.133109,-0.689136,0.215063,-0.130885,0.679492
1523957657177941604,-3.31826,-6.00419,-0.129695,-0.689349,0.215584,-0.130727,0.67914
1523957657186345273,-3.33212,-6.02046,-0.135242,-0.68999,0.213275,-0.128562,0.679631
1523957657261525030,-3.32414,-6.02192,-0.127087,-0.690481,0.214215,-0.128264,0.678893
1523957657322430697,-3.31716,-6.0231,-0.120505,-0.690838,0.214635,-0.128229,0.678404
1523957657386770473,-3.3093,-6.02436,-0.113555,-0.691193,0.214749,-0.128364,0.677981
1523957657442686355,-3.30212,-6.02546,-0.107453,-0.691408,0.214559,-0.128759,0.677747
1523957657496749727,-3.29487,-6.02644,-0.10149,-0.691552,0.214132,-0.129443,0.677605
1523957657552803392,-3.28701,-6.02736,-0.0951915,-0.69164,0.2134,-0.130395,0.677563
1523957657606677165,-3.27913,-6.02816,-0.0890972,-0.691685,0.212507,-0.131516,0.677581
1523957657662858538,-3.27059,-6.02895,-0.0827751,-0.691691,0.211437,-0.132712,0.677676
1523957657721710110,-3.26127,-6.02972,-0.0761334,-0.691673,0.210209,-0.133941,0.677835
1523957657778186199,-3.25195,-6.0304,-0.0697616,-0.691627,0.208926,-0.135149,0.678039
1523957657831947446,-3.24279,-6.03102,-0.0636723,-0.691541,0.207622,-0.136385,0.67828
1523957657882940902,-3.23377,-6.03158,-0.0579384,-0.691399,0.206323,-0.137562,0.678583
1523957657916207327,-3.22773,-6.03193,-0.0542132,-0.691284,0.205513,-0.138252,0.678805
1523957657952349718,-3.22104,-6.03229,-0.0501844,-0.691145,0.204687,-0.138933,0.679058
1523957657977901126,-3.21622,-6.03252,-0.0473704,-0.691057,0.204149,-0.139327,0.679229
1523957657987994981,-3.25797,-6.06134,-0.0502601,-0.691025,0.203129,-0.139181,0.679597
1523957658027114103,-3.25128,-6.06204,-0.0460341,-0.690893,0.202455,-0.139549,0.679857
1523957658037164481,-3.48121,-6.12031,-0.048345,-0.689801,0.202196,-0.143185,0.680287
1523957658062629223,-3.48066,-6.1215,-0.0456188,-0.689729,0.201777,-0.143311,0.680457
1523957658121765884,-3.47926,-6.12428,-0.0393572,-0.689552,0.200974,-0.143444,0.680846
1523957658127079889,-3.47913,-6.12454,-0.0388012,-0.689541,0.200905,-0.143437,0.680879
1523957658132020503,-3.5313,-6.145,-0.0387843,-0.689139,0.201873,-0.145019,0.680665
1523957658208243954,-3.531,-6.14866,-0.0308294,-0.688956,0.201024,-0.144782,0.681151
1523957658267094620,-3.53068,-6.15152,-0.0247052,-0.6888,0.200434,-0.144445,0.681555
1523957658326165316,-3.53024,-6.15438,-0.018461,-0.688601,0.199845,-0.144061,0.68201
1523957658392262443,-3.52974,-6.15766,-0.0113357,-0.688384,0.199191,-0.143632,0.68251
1523957658463788537,-3.52929,-6.16119,-0.00339486,-0.688138,0.198578,-0.143386,0.682988
1523957658517658429,-3.52898,-6.16372,0.00272024,-0.687899,0.198196,-0.14349,0.683319
1523957658577559872,-3.52876,-6.16649,0.009645,-0.687603,0.197904,-0.143926,0.68361
1523957658633376397,-3.5287,-6.169,0.0162585,-0.687326,0.197782,-0.144639,0.683773
1523957658687362929,-3.5288,-6.17139,0.022819,-0.687034,0.19788,-0.145685,0.683816
1523957658743265264,-3.52907,-6.17379,0.0297295,-0.686709,0.198242,-0.147146,0.683724
1523957658797055109,-3.52954,-6.17607,0.0364706,-0.686367,0.198863,-0.148811,0.683527
1523957658847908004,-3.53012,-6.17816,0.0428825,-0.686031,0.199726,-0.15051,0.683241
1523957658896655753,-3.53077,-6.18014,0.0489938,-0.685705,0.200854,-0.152147,0.682875
1523957658928585290,-3.53124,-6.18142,0.0529839,-0.685494,0.20177,-0.153209,0.682578
1523957658938652857,-3.60193,-6.19217,0.0538288,-0.685006,0.20333,-0.155529,0.682081
1523957659002644666,-3.60505,-6.19434,0.0618244,-0.684576,0.205595,-0.157643,0.681347
1523957659051655001,-3.60757,-6.196,0.0678803,-0.684247,0.207696,-0.159148,0.680691
1523957659077093700,-3.6089,-6.19684,0.0710224,-0.684073,0.208917,-0.159915,0.680312
1523957659087340876,-3.72172,-6.22224,0.0925937,-0.683031,0.211696,-0.163168,0.679728
1523957659156801781,-3.72906,-6.22505,0.101323,-0.682518,0.215295,-0.165399,0.678573
1523957659216867152,-3.73554,-6.22751,0.108973,-0.682046,0.218557,-0.167587,0.677467
1523957659278111768,-3.74225,-6.22993,0.11694,-0.68147,0.221983,-0.170094,0.676307
1523957659283113188,-3.70518,-6.26323,0.119652,-0.68119,0.224052,-0.170426,0.675822
1523957659357563268,-3.7095,-6.26668,0.129533,-0.680388,0.228399,-0.173791,0.674317
1523957659423839945,-3.71334,-6.2696,0.138497,-0.67961,0.232537,-0.176927,0.67287
1523957659488054441,-3.71693,-6.27236,0.147186,-0.678796,0.236786,-0.179933,0.671411
1523957659546846425,-3.72007,-6.27488,0.15506,-0.67803,0.240843,-0.182521,0.670043
1523957659597863342,-3.72261,-6.27703,0.161853,-0.677323,0.244517,-0.184633,0.668847
1523957659653763049,-3.72522,-6.27938,0.169177,-0.676498,0.248712,-0.186768,0.667541
1523957659707349753,-3.72755,-6.28158,0.176172,-0.675718,0.25286,-0.188647,0.666242
1523957659758565453,-3.72967,-6.28367,0.182894,-0.674956,0.256936,-0.190394,0.664957
1523957659814569559,-3.73177,-6.28592,0.190311,-0.674084,0.261368,-0.192239,0.663583
1523957659827867777,-3.73222,-6.28646,0.192066,-0.673878,0.262411,-0.192684,0.663251
1523957659832931476,-3.72948,-6.29177,0.192139,-0.675583,0.261694,-0.193393,0.661591
1523957659904062853,-3.73151,-6.29497,0.201636,-0.674401,0.267297,-0.195612,0.659903
1523957659958203191,-3.73278,-6.29734,0.208803,-0.673504,0.271526,-0.197087,0.658652
1523957660009216584,-3.73373,-6.29959,0.215448,-0.672684,0.275527,-0.198258,0.657476
1523957660043889192,-3.73424,-6.30113,0.219876,-0.672126,0.27825,-0.198954,0.65669
1523957660072453232,-3.7346,-6.30239,0.2235,-0.671657,0.280537,-0.199459,0.656043
1523957660077692253,-3.73465,-6.30262,0.224159,-0.671578,0.280955,-0.199532,0.655922
1523957660082798901,-3.73197,-6.30626,0.221933,-0.671349,0.281796,-0.199947,0.65567
1523957660128778083,-3.73233,-6.30838,0.227604,-0.670618,0.285543,-0.200487,0.654631
1523957660133996062,-3.76941,-6.28158,0.2241,-0.671107,0.284881,-0.200126,0.654529
1523957660208318200,-3.77146,-6.28344,0.23294,-0.669943,0.290845,-0.200676,0.652928
1523957660257955736,-3.77261,-6.28471,0.238656,-0.669228,0.294804,-0.20081,0.651844
1523957660313974731,-3.77369,-6.28613,0.244984,-0.668425,0.299331,-0.200845,0.650592
1523957660329531738,-3.77395,-6.28653,0.246716,-0.668226,0.300574,-0.2008,0.650238
1523957660332301932,-3.79773,-6.29125,0.245773,-0.668802,0.299465,-0.199817,0.650459
1523957660378466737,-3.79883,-6.29212,0.250817,-0.66819,0.303151,-0.199689,0.649419
1523957660383654765,-3.84306,-6.30735,0.242871,-0.668484,0.302037,-0.199004,0.649847
1523957660452438459,-3.84632,-6.30873,0.250043,-0.667679,0.307489,-0.198516,0.648265
1523957660518791166,-3.84926,-6.31007,0.256781,-0.667007,0.312518,-0.197991,0.64671
1523957660573068886,-3.8514,-6.31114,0.262204,-0.666498,0.316294,-0.197749,0.645472
1523957660625308453,-3.85321,-6.31215,0.267356,-0.665995,0.319626,-0.19773,0.644354
1523957660677935095,-3.85473,-6.31322,0.272482,-0.6655,0.322578,-0.197903,0.643341
1523957660728801122,-3.85587,-6.31437,0.277275,-0.665035,0.325006,-0.198079,0.642545
1523957660777876754,-3.85667,-6.31557,0.281741,-0.664615,0.326982,-0.198192,0.641942
1523957660787918952,-3.94554,-6.34187,0.277816,-0.664545,0.325367,-0.198087,0.642866
1523957660864298289,-3.95143,-6.34509,0.284357,-0.664007,0.327561,-0.198167,0.642284
1523957660923185355,-3.95556,-6.34773,0.289098,-0.663627,0.328688,-0.198229,0.642081
1523957660928378399,-3.95591,-6.34796,0.289507,-0.663591,0.328757,-0.19824,0.642079
1523957660938443552,-3.97967,-6.35937,0.289349,-0.663199,0.329293,-0.198821,0.642031
1523957661014876636,-3.98528,-6.36323,0.295151,-0.662778,0.329698,-0.199197,0.642141
1523957661079324186,-3.98966,-6.36661,0.299874,-0.662454,0.329363,-0.199797,0.64246
1523957661127950831,-3.99277,-6.36923,0.303347,-0.662207,0.328783,-0.200375,0.642832
1523957661133041079,-3.99778,-6.36858,0.302918,-0.662298,0.328601,-0.200381,0.64283
1523957661225056499,-4.00342,-6.37341,0.309139,-0.661896,0.326805,-0.201814,0.64371
1523957661279156679,-4.00648,-6.37634,0.312663,-0.661739,0.325417,-0.202649,0.644313
1523957661289202346,-4.03196,-6.3763,0.31054,-0.661797,0.324724,-0.202945,0.64451
1523957661383759366,-4.03898,-6.38141,0.316476,-0.661575,0.321922,-0.204346,0.645699
1523957661465392622,-4.04454,-6.38614,0.321351,-0.661488,0.319017,-0.205491,0.646866
1523957661529840706,-4.04869,-6.39012,0.325133,-0.661468,0.316375,-0.206467,0.647872
1523957661540016767,-4.06003,-6.38674,0.320581,-0.661458,0.316982,-0.207681,0.647198
1523957661579133069,-4.06273,-6.38906,0.323005,-0.661499,0.315138,-0.208405,0.647823
1523957661588974885,-4.11344,-6.38077,0.307469,-0.660697,0.31532,-0.211005,0.647711
1523957661629702938,-4.11814,-6.38286,0.309985,-0.660755,0.313226,-0.211969,0.648353
1523957661634840169,-4.13121,-6.38211,0.299384,-0.660237,0.313766,-0.213242,0.648202
1523957661713866767,-4.14099,-6.38608,0.304364,-0.660373,0.309336,-0.21546,0.649458
1523957661783796193,-4.14957,-6.38968,0.30894,-0.660487,0.305109,-0.217684,0.650599
1523957661829727786,-4.15511,-6.39206,0.312065,-0.660584,0.30221,-0.219212,0.651341
1523957661839745492,-4.15456,-6.38897,0.287486,-0.659983,0.30303,-0.220994,0.650966
1523957661878555013,-4.15915,-6.39083,0.290079,-0.660095,0.300534,-0.222259,0.651579
1523957661888483135,-4.15202,-6.39622,0.280275,-0.659852,0.300914,-0.222858,0.651445
1523957661979803359,-4.16116,-6.40095,0.286528,-0.660253,0.295052,-0.225576,0.652783
1523957662058954799,-4.16895,-6.4051,0.29224,-0.660751,0.290119,-0.227521,0.653814
1523957662135272150,-4.17629,-6.40916,0.29795,-0.661337,0.285707,-0.228823,0.65471
1523957662204426184,-4.18286,-6.41291,0.303346,-0.661951,0.282052,-0.229455,0.655452
1523957662230167256,-4.1853,-6.41434,0.305421,-0.662203,0.280755,-0.229578,0.655711
1523957662240401339,-4.15785,-6.41802,0.295232,-0.662349,0.280701,-0.229043,0.655775
1523957662279106107,-4.16049,-6.42041,0.298429,-0.662753,0.278833,-0.229102,0.656142
1523957662289246050,-4.16012,-6.42013,0.296566,-0.662958,0.278353,-0.228965,0.656187
1523957662394338143,-4.1665,-6.42629,0.305595,-0.664262,0.273736,-0.228461,0.656986
