timestamp, T_WS_x, T_WS_y, T_WS_z, T_WS_qx, T_WS_qy, T_WS_qz, T_WS_qw
1523957666285537866,-4.24238,-6.2456,0.476377,-0.711421,0.199355,-0.143373,0.658469
1523957666341504901,-4.25157,-6.2521,0.475426,-0.710364,0.200782,-0.14662,0.658462
1523957666392414214,-4.25986,-6.25807,0.474486,-0.70943,0.2023,-0.149161,0.658433
1523957666436192051,-4.26695,-6.26324,0.473672,-0.708671,0.203737,-0.151066,0.658374
1523957666482222182,-4.27432,-6.26871,0.472841,-0.70789,0.205352,-0.152803,0.658311
1523957666527991408,-4.28162,-6.27425,0.472011,-0.707139,0.207045,-0.154167,0.65827
1523957666566244626,-4.28767,-6.27899,0.47132,-0.706523,0.208562,-0.155092,0.658235
1523957666582022716,-4.29016,-6.28097,0.471057,-0.706258,0.209204,-0.155422,0.658238
1523957666586801262,-4.27136,-6.29332,0.473775,-0.706273,0.209728,-0.155464,0.658045
1523957666632610934,-4.27775,-6.29915,0.473068,-0.70555,0.21164,-0.156228,0.658027
1523957666637662602,-4.2676,-6.3042,0.468094,-0.705733,0.210899,-0.155267,0.658297
1523957666717095976,-4.27802,-6.31476,0.467011,-0.704487,0.214361,-0.156222,0.658288
1523957666732691787,-4.28004,-6.31686,0.46682,-0.704235,0.21509,-0.15635,0.658288
1523957666737648920,-4.26746,-6.32297,0.45571,-0.704588,0.213429,-0.154573,0.658871
1523957666872682858,-4.28431,-6.34247,0.454442,-0.702651,0.219684,-0.155023,0.658777
1523957666983373972,-4.2977,-6.35869,0.454246,-0.701299,0.224605,-0.155372,0.658477
1523957667093401431,-4.31092,-6.37548,0.454931,-0.700069,0.228942,-0.156065,0.658129
1523957667132336773,-4.31553,-6.3816,0.455359,-0.699655,0.230281,-0.156429,0.658015
1523957667142439236,-4.31972,-6.38411,0.431542,-0.700105,0.228062,-0.156027,0.658405
1523957667183287526,-4.32474,-6.39078,0.431854,-0.699693,0.229322,-0.15637,0.658323
1523957667193405063,-4.32128,-6.39864,0.421189,-0.699804,0.228321,-0.155374,0.658789
1523957667282990552,-4.33169,-6.41434,0.42212,-0.69899,0.230479,-0.156081,0.658734
1523957667288070896,-4.33277,-6.41566,0.410479,-0.698826,0.230482,-0.156304,0.658854
1523957667378008527,-4.34317,-6.43201,0.411626,-0.698066,0.232217,-0.157031,0.658879
1523957667446961922,-4.35112,-6.4448,0.412705,-0.697581,0.233666,-0.157516,0.658764
1523957667521193382,-4.35999,-6.45871,0.414239,-0.697157,0.235404,-0.15882,0.658281
1523957667602429672,-4.36998,-6.47412,0.416469,-0.696604,0.23752,-0.161447,0.657466
1523957667676753984,-4.37936,-6.48841,0.418997,-0.695947,0.23951,-0.16501,0.656555
1523957667748285068,-4.38842,-6.50214,0.421885,-0.695216,0.241345,-0.169591,0.65549
1523957667781936912,-4.39274,-6.5086,0.423369,-0.694817,0.242149,-0.172139,0.654951
1523957667786944960,-4.39804,-6.50104,0.417063,-0.694708,0.242396,-0.172999,0.654748
1523957667833080559,-4.40432,-6.50963,0.41915,-0.694087,0.243457,-0.176895,0.653972
1523957667838029993,-4.4051,-6.5069,0.41068,-0.693931,0.243691,-0.177618,0.653855
1523957667933199412,-4.41822,-6.52457,0.415203,-0.692465,0.245642,-0.186553,0.652189
1523957667938195925,-4.47219,-6.49404,0.365637,-0.691578,0.246287,-0.18998,0.651897
1523957668038435368,-4.49288,-6.51152,0.370275,-0.689729,0.248224,-0.199712,0.65021
1523957668138394294,-4.51328,-6.52933,0.374914,-0.687742,0.250269,-0.208867,0.648654
1523957668182402757,-4.52218,-6.53732,0.376935,-0.68684,0.251287,-0.212529,0.648025
1523957668187269652,-4.52433,-6.52971,0.363759,-0.686698,0.251331,-0.213082,0.647978
1523957668294038774,-4.54636,-6.54922,0.368205,-0.684475,0.254295,-0.220642,0.646641
1523957668373696336,-4.56246,-6.56406,0.371316,-0.682794,0.256987,-0.224999,0.645853
1523957668382065924,-4.56413,-6.56563,0.371632,-0.682624,0.257289,-0.225392,0.645775
1523957668386999909,-4.56913,-6.56238,0.368552,-0.682217,0.258229,-0.226407,0.645475
1523957668473450488,-4.58666,-6.57864,0.371825,-0.680445,0.261637,-0.229805,0.644771
1523957668483896853,-4.58876,-6.58062,0.372217,-0.680236,0.262073,-0.230151,0.644691
1523957668488899529,-4.61329,-6.56608,0.370461,-0.680439,0.261124,-0.230373,0.644783
1523957668603783828,-4.63935,-6.58656,0.374882,-0.678252,0.266473,-0.232885,0.643996
1523957668683189014,-4.65688,-6.60078,0.377968,-0.676879,0.270618,-0.233316,0.643556
1523957668688062135,-4.662,-6.60288,0.379093,-0.677796,0.269615,-0.232859,0.643177
1523957668797079701,-4.68617,-6.62294,0.383701,-0.676004,0.275537,-0.232045,0.642848
1523957668883973172,-4.70498,-6.63907,0.387411,-0.674575,0.280257,-0.230836,0.642744
1523957668968237470,-4.72295,-6.65493,0.39123,-0.67328,0.284537,-0.229495,0.642701
1523957669047662881,-4.73948,-6.67012,0.395088,-0.672202,0.288038,-0.228167,0.642743
1523957669083449525,-4.74676,-6.67706,0.396897,-0.671766,0.289408,-0.227552,0.642802
1523957669088392185,-4.74822,-6.67373,0.396236,-0.671964,0.289191,-0.227079,0.642859
1523957669184014489,-4.76726,-6.6921,0.401316,-0.670986,0.292397,-0.225266,0.643069
1523957669188830285,-4.74041,-6.706,0.404315,-0.671218,0.292453,-0.224063,0.643221
1523957669257215228,-4.7518,-6.7201,0.408052,-0.670674,0.294358,-0.222636,0.643415
1523957669333464772,-4.76425,-6.73608,0.412308,-0.670187,0.296218,-0.220907,0.643665
1523957669338464613,-4.72703,-6.7377,0.421296,-0.669993,0.29721,-0.220686,0.643486
1523957669443386559,-4.74106,-6.76076,0.427207,-0.669548,0.299774,-0.218264,0.643586
1523957669522530077,-4.75158,-6.77802,0.43167,-0.669191,0.302302,-0.216768,0.64328
1523957669609461930,-4.76321,-6.79643,0.436506,-0.668557,0.305936,-0.216467,0.642322
1523957669689026416,-4.7739,-6.81235,0.440964,-0.667556,0.310059,-0.217771,0.640943
1523957669758042162,-4.7832,-6.82529,0.444776,-0.666295,0.314229,-0.220259,0.639373
1523957669839781162,-4.79445,-6.83959,0.449052,-0.664204,0.319947,-0.224962,0.637071
1523957669908777091,-4.80381,-6.85081,0.452386,-0.661964,0.325371,-0.230111,0.634813
1523957669934840623,-4.8072,-6.85494,0.453546,-0.661048,0.327416,-0.232119,0.633983
1523957669937560044,-4.78519,-6.84057,0.461215,-0.661009,0.32777,-0.232291,0.633778
1523957670024744004,-4.79494,-6.85411,0.464563,-0.657746,0.334728,-0.238574,0.631197
1523957670094175211,-4.80158,-6.86513,0.46675,-0.655183,0.339925,-0.242798,0.629472
1523957670168231533,-4.80749,-6.87729,0.468585,-0.65254,0.344928,-0.24655,0.628037
1523957670184011666,-4.80855,-6.87995,0.468921,-0.652002,0.345872,-0.247217,0.627813
1523957670188794355,-4.81427,-6.83463,0.462325,-0.651642,0.34666,-0.248664,0.627181
1523957670272878985,-4.82001,-6.84668,0.463747,-0.649069,0.350917,-0.251538,0.626335
1523957670344365323,-4.82367,-6.85737,0.464615,-0.647164,0.353748,-0.253048,0.626106
1523957670418871671,-4.82643,-6.86896,0.465121,-0.64543,0.356139,-0.253691,0.62628
1523957670498238939,-4.82835,-6.88168,0.465199,-0.643771,0.358343,-0.253495,0.626809
1523957670534259818,-4.82887,-6.88755,0.465065,-0.643099,0.359169,-0.253079,0.627193
1523957670539276421,-4.8456,-6.76011,0.493819,-0.643397,0.358755,-0.254527,0.62654
1523957670583266882,-4.84868,-6.76509,0.493819,-0.642612,0.359635,-0.253824,0.627125
1523957670588103496,-4.86545,-6.74977,0.497713,-0.641542,0.361066,-0.255607,0.626674
1523957670679708107,-4.87291,-6.76009,0.497527,-0.640177,0.362309,-0.253726,0.628115
1523957670733853281,-4.87683,-6.76624,0.497367,-0.639539,0.362697,-0.252483,0.629042
1523957670738764390,-4.89211,-6.74532,0.504599,-0.639193,0.363009,-0.253175,0.628935
1523957670823557275,-4.8991,-6.75417,0.504357,-0.638452,0.363085,-0.251334,0.63038
1523957670884795598,-4.90379,-6.76054,0.504076,-0.638079,0.36281,-0.249974,0.631456
1523957670889804744,-4.89399,-6.74011,0.50331,-0.639876,0.359641,-0.24707,0.632593
1523957670920423393,-4.89624,-6.74292,0.50308,-0.639736,0.359436,-0.246309,0.633147
1523957670984491744,-4.90072,-6.74882,0.50241,-0.639528,0.358917,-0.24467,0.634287
1523957671035271524,-4.90404,-6.7535,0.50182,-0.639456,0.358393,-0.243293,0.635184
1523957671038237334,-4.90282,-6.75281,0.501661,-0.63945,0.358335,-0.243185,0.635264
1523957671124708135,-4.90799,-6.76079,0.500454,-0.639555,0.357146,-0.240626,0.636801
1523957671184141469,-4.9112,-6.76625,0.499516,-0.639743,0.356135,-0.238877,0.637835
1523957671188804855,-4.85446,-6.71416,0.480673,-0.639877,0.355765,-0.238761,0.637952
1523957671236518220,-4.8565,-6.71781,0.479748,-0.64009,0.354775,-0.23739,0.6388
1523957671239135789,-4.85684,-6.71752,0.479946,-0.64001,0.354894,-0.237509,0.638769
1523957671295026402,-4.85904,-6.72172,0.478744,-0.640331,0.35369,-0.235957,0.639691
1523957671379544317,-4.86201,-6.72812,0.476726,-0.64102,0.351649,-0.233411,0.641058
1523957671384789938,-4.86219,-6.72852,0.476588,-0.64107,0.351516,-0.233237,0.641145
1523957671389659385,-4.86294,-6.72735,0.476926,-0.64091,0.351748,-0.233457,0.641097
1523957671425340616,-4.86408,-6.73004,0.475951,-0.641237,0.350894,-0.232273,0.641667
1523957671430688324,-4.86425,-6.73045,0.4758,-0.641285,0.350782,-0.232102,0.641744
1523957671433658645,-4.88042,-6.70284,0.486025,-0.63919,0.354829,-0.237669,0.639567
1523957671484754764,-4.88291,-6.70521,0.484553,-0.639719,0.353609,-0.235932,0.640357
1523957671489705871,-4.88446,-6.70391,0.485234,-0.639619,0.353725,-0.236039,0.640353
1523957671584683302,-4.8889,-6.70819,0.482162,-0.640717,0.351419,-0.23263,0.641771
1523957671589565233,-4.88917,-6.70815,0.482149,-0.640731,0.351362,-0.2325,0.641835
1523957671630358040,-4.89097,-6.70994,0.480755,-0.641272,0.350287,-0.231003,0.642423
1523957671635772982,-4.89153,-6.70946,0.48079,-0.641239,0.350299,-0.230982,0.642456
1523957671770838598,-4.89685,-6.71501,0.475939,-0.643246,0.346229,-0.226241,0.644341
1523957671784174065,-4.89732,-6.71554,0.475446,-0.643476,0.345775,-0.225769,0.644521
1523957671789087836,-4.89785,-6.71523,0.475409,-0.643461,0.345765,-0.225738,0.644551
1523957671924528471,-4.90217,-6.72037,0.470156,-0.64585,0.341054,-0.221262,0.646222
1523957672029842511,-4.90482,-6.72421,0.465999,-0.647916,0.336833,-0.218139,0.647428
1523957672083990795,-4.906,-6.7261,0.463918,-0.649062,0.334552,-0.216661,0.64796
1523957672099090061,-4.90651,-6.72646,0.46339,-0.649362,0.333968,-0.216308,0.648078
1523957672181236121,-4.90791,-6.72906,0.460356,-0.651226,0.330366,-0.214119,0.64878
1523957672196193198,-4.90949,-6.72896,0.45973,-0.651436,0.329884,-0.214002,0.648854
1523957672285615179,-4.91059,-6.73157,0.456302,-0.653424,0.326008,-0.211598,0.649601
1523957672290597586,-4.91096,-6.73143,0.456024,-0.65347,0.325898,-0.211564,0.649622
1523957672490165974,-4.9121,-6.7365,0.448052,-0.65804,0.317714,-0.205639,0.650964
1523957672530865183,-4.91218,-6.73743,0.446468,-0.658968,0.316049,-0.204543,0.65118
1523957672536100665,-4.91248,-6.73719,0.446186,-0.659035,0.315932,-0.20451,0.65118
1523957672584963284,-4.9125,-6.73829,0.444316,-0.660162,0.313867,-0.203297,0.651417
1523957672594702872,-4.91287,-6.73798,0.443797,-0.660303,0.313592,-0.203179,0.651443
1523957672684547182,-4.91253,-6.7398,0.440455,-0.662289,0.309747,-0.201163,0.651892
1523957672694679254,-4.9138,-6.73917,0.439805,-0.662346,0.309607,-0.201109,0.651918
1523957672750596320,-4.91341,-6.74019,0.437785,-0.663527,0.307136,-0.200041,0.652214
1523957672809423321,-4.91291,-6.74119,0.435655,-0.664689,0.304578,-0.198981,0.652554
1523957672834892816,-4.91267,-6.74161,0.434733,-0.665175,0.303481,-0.19854,0.652704
1523957672850008273,-4.9131,-6.74068,0.433601,-0.665373,0.30299,-0.198428,0.652765
1523957672934497248,-4.91222,-6.74198,0.430468,-0.66691,0.299447,-0.197015,0.653259
1523957672939590516,-4.91229,-6.74159,0.430059,-0.666948,0.299381,-0.196945,0.653272
1523957673030932182,-4.91117,-6.74286,0.426679,-0.668496,0.295886,-0.195253,0.653789
1523957673036090993,-4.91143,-6.74217,0.425945,-0.668529,0.295905,-0.195194,0.653764
1523957673195531272,-4.90891,-6.74405,0.420459,-0.671199,0.290459,-0.191982,0.654423
1523957673236325195,-4.90814,-6.74445,0.419216,-0.671844,0.289147,-0.19123,0.654561
1523957673241529819,-4.90954,-6.7433,0.418462,-0.671859,0.289162,-0.191252,0.654533
1523957673374601651,-4.90691,-6.74458,0.414873,-0.67405,0.284711,-0.189234,0.654818
1523957673385280455,-4.90667,-6.74467,0.414621,-0.674219,0.284352,-0.189105,0.654838
1523957673395009237,-4.92977,-6.73461,0.406649,-0.673726,0.284618,-0.190298,0.654883
1523957673435918138,-4.93001,-6.73492,0.405659,-0.674366,0.283206,-0.189847,0.654968
1523957673440910447,-4.93517,-6.73431,0.401149,-0.674167,0.283365,-0.190266,0.654982
1523957673555823051,-4.93686,-6.73551,0.398607,-0.675853,0.279486,-0.189475,0.655141
1523957673581552543,-4.93728,-6.73575,0.398087,-0.676191,0.278651,-0.189418,0.655164
1523957673586593853,-4.9372,-6.73569,0.397883,-0.676252,0.278542,-0.189421,0.655146
1523957673635116878,-4.93806,-6.73614,0.396931,-0.676834,0.277022,-0.189429,0.655188
1523957673645174634,-4.93818,-6.73617,0.396631,-0.676957,0.276737,-0.189431,0.65518
1523957673681231801,-4.93884,-6.73647,0.39596,-0.677378,0.27568,-0.189505,0.65517
1523957673686413160,-4.93876,-6.73641,0.395746,-0.677446,0.275628,-0.189521,0.655117
1523957673735138005,-4.93963,-6.73678,0.39488,-0.677993,0.274305,-0.189749,0.65504
1523957673740038021,-4.9396,-6.73672,0.394661,-0.678058,0.274263,-0.189771,0.654983
1523957673881609471,-4.94231,-6.73743,0.392396,-0.679357,0.271005,-0.191168,0.654587
1523957673886857301,-4.9426,-6.7374,0.391894,-0.679369,0.271023,-0.191305,0.654528
1523957674104846781,-4.94694,-6.73747,0.388302,-0.680246,0.268861,-0.194076,0.653692
1523957674181698389,-4.94841,-6.73719,0.387247,-0.680344,0.268907,-0.195066,0.653276
1523957674186848178,-4.94865,-6.73731,0.386605,-0.680298,0.269121,-0.195236,0.653185
1523957674286336471,-4.95029,-6.73686,0.38539,-0.680248,0.26942,-0.196746,0.652662
1523957674291168722,-4.95165,-6.73758,0.384629,-0.680144,0.269578,-0.197006,0.652626
1523957674385804997,-4.9531,-6.73716,0.383691,-0.679908,0.270111,-0.198457,0.652212
1523957674390747177,-4.95355,-6.73742,0.383378,-0.679858,0.270241,-0.198585,0.652171
1523957674490416556,-4.95463,-6.73696,0.382522,-0.679407,0.270811,-0.199969,0.651982
1523957674587591817,-4.95472,-6.73627,0.38176,-0.678714,0.271033,-0.201121,0.652257
1523957674590143834,-4.95487,-6.7364,0.381404,-0.678664,0.271131,-0.201221,0.652237
1523957674683686481,-4.95414,-6.73556,0.380772,-0.677822,0.270985,-0.20218,0.652877
1523957674691579394,-4.95369,-6.73543,0.380327,-0.67774,0.271107,-0.202287,0.652878
1523957674837202262,-4.95062,-6.73388,0.379309,-0.676187,0.270344,-0.203112,0.654547
1523957674980991494,-4.94567,-6.73231,0.378345,-0.674483,0.269343,-0.202955,0.656762
1523957675032107047,-4.94347,-6.73169,0.378084,-0.673871,0.268947,-0.202704,0.657629
1523957675042288119,-4.9427,-6.73103,0.37784,-0.673805,0.268923,-0.20266,0.65772
1523957675186044729,-4.93489,-6.72879,0.377625,-0.67226,0.267534,-0.201414,0.660246
1523957675302633382,-4.92705,-6.72667,0.378074,-0.671319,0.266219,-0.199806,0.66222
1523957675392343164,-4.92009,-6.72486,0.378761,-0.670746,0.26512,-0.198322,0.663686
1523957675436014590,-4.91642,-6.72394,0.379248,-0.670516,0.264523,-0.197605,0.66437
1523957675446153242,-4.91533,-6.72334,0.379295,-0.67049,0.264382,-0.197428,0.664505
1523957675482024940,-4.91216,-6.72256,0.379795,-0.670338,0.263833,-0.196845,0.66505
1523957675487262359,-4.91179,-6.72173,0.379356,-0.67033,0.263801,-0.196818,0.665079
1523957675536293168,-4.90723,-6.72058,0.380159,-0.670149,0.263038,-0.196037,0.665793
1523957675541285161,-4.91478,-6.71986,0.37693,-0.66994,0.26324,-0.196559,0.66577
1523957675686868367,-4.90107,-6.71621,0.37991,-0.669595,0.260686,-0.194275,0.667789
1523957675691811962,-5.02987,-6.78191,0.365167,-0.667903,0.25908,-0.196023,0.669596
1523957675737930152,-5.03104,-6.78399,0.366252,-0.667901,0.258231,-0.195227,0.670157
1523957675742903343,-5.03669,-6.78436,0.365939,-0.667825,0.258356,-0.195496,0.670107
1523957675891465805,-5.04011,-6.79095,0.369774,-0.668341,0.256094,-0.191788,0.67153
1523957675932688659,-5.04084,-6.79282,0.370894,-0.668591,0.255546,-0.190515,0.671853
1523957675937733659,-5.06248,-6.78714,0.373364,-0.66878,0.255336,-0.19092,0.67163
1523957675986604077,-5.06393,-6.78875,0.374737,-0.669122,0.254707,-0.189336,0.671977
1523957675991694425,-5.06688,-6.78599,0.376471,-0.66931,0.254388,-0.189143,0.671964
1523957676083147846,-5.06957,-6.78866,0.379444,-0.670052,0.253027,-0.186284,0.672537
1523957676086058650,-5.07043,-6.78833,0.379631,-0.669986,0.253131,-0.186061,0.672626
1523957676183645974,-5.07313,-6.79147,0.383547,-0.671049,0.251449,-0.183204,0.67298
1523957676186176101,-5.07439,-6.79131,0.384015,-0.67108,0.251457,-0.183148,0.672962
1523957676326815533,-5.07866,-6.79687,0.391427,-0.673785,0.249449,-0.178688,0.672205
1523957676442227958,-5.0828,-6.80262,0.39894,-0.677014,0.248404,-0.174429,0.670464
1523957676537152204,-5.08632,-6.8078,0.405913,-0.68015,0.247767,-0.1707,0.668482
1523957676542161211,-5.08895,-6.80859,0.407061,-0.680314,0.247678,-0.170455,0.668412
1523957676637050807,-5.09258,-6.81419,0.414383,-0.683611,0.247262,-0.166628,0.666162
1523957676642098922,-5.09853,-6.81649,0.416972,-0.683676,0.247331,-0.166654,0.666064
1523957676772565585,-5.10414,-6.82459,0.427132,-0.688182,0.247244,-0.161,0.662838
1523957676877082317,-5.10865,-6.83089,0.435008,-0.691626,0.247855,-0.156432,0.660114
1523957676976937341,-5.11382,-6.83641,0.442592,-0.694538,0.249554,-0.153503,0.657097
1523957677033373304,-5.11705,-6.83933,0.447019,-0.696066,0.250897,-0.152638,0.655167
1523957677038547052,-5.1221,-6.84045,0.447241,-0.696078,0.251122,-0.152872,0.655014
1523957677102570604,-5.12628,-6.84371,0.452162,-0.697693,0.252849,-0.152391,0.65274
1523957677162116667,-5.13022,-6.84656,0.456685,-0.699041,0.254606,-0.152284,0.650635
1523957677218305088,-5.13394,-6.84917,0.46073,-0.700155,0.256351,-0.15238,0.648728
1523957677271949161,-5.13745,-6.85145,0.46438,-0.701084,0.258185,-0.152544,0.646956
1523957677287730155,-5.13847,-6.85209,0.46542,-0.701329,0.258776,-0.152645,0.64643
1523957677292702232,-5.13977,-6.85172,0.46587,-0.701392,0.25901,-0.152712,0.646253
1523957677387807263,-5.14596,-6.8552,0.471663,-0.702643,0.262771,-0.153186,0.643256
1523957677474264699,-5.15163,-6.8579,0.476126,-0.703346,0.266734,-0.15378,0.64071
1523957677487511491,-5.15249,-6.85829,0.476736,-0.703412,0.267375,-0.153855,0.640353
1523957677497561916,-5.16517,-6.85092,0.477414,-0.703406,0.268021,-0.154374,0.639964
1523957677602450535,-5.17295,-6.85292,0.481514,-0.703566,0.273361,-0.155033,0.637364
1523957677638367254,-5.17557,-6.8535,0.482693,-0.703541,0.275203,-0.155306,0.636532
1523957677648446061,-5.18689,-6.84861,0.484459,-0.703418,0.275999,-0.155825,0.636196
1523957677683979522,-5.18968,-6.84893,0.485468,-0.703316,0.27787,-0.156112,0.635424
1523957677686849905,-5.19587,-6.84734,0.488231,-0.703227,0.2782,-0.156429,0.6353
1523957677768444065,-5.20238,-6.84776,0.490046,-0.702712,0.282463,-0.15692,0.633866
1523957677847730196,-5.208,-6.84801,0.491105,-0.70195,0.286046,-0.157088,0.633061
1523957677924064455,-5.21255,-6.84801,0.491307,-0.701014,0.288857,-0.15671,0.632916
1523957677937605059,-5.21326,-6.84797,0.49127,-0.700833,0.289284,-0.156552,0.632961
1523957677947686143,-5.23226,-6.85504,0.498187,-0.700071,0.289597,-0.157372,0.633458
1523957678058047398,-5.24098,-6.85671,0.496963,-0.698387,0.292558,-0.155498,0.634418
1523957678083760030,-5.24283,-6.85703,0.496434,-0.697943,0.293034,-0.154969,0.634816
1523957678088864676,-5.24658,-6.89141,0.493453,-0.697361,0.292751,-0.154483,0.635704
1523957678183580311,-5.25385,-6.8962,0.490764,-0.695589,0.293791,-0.152521,0.637636
1523957678263130051,-5.25921,-6.90018,0.487747,-0.694027,0.293804,-0.150787,0.639742
1523957678342481913,-5.26391,-6.90405,0.484128,-0.692409,0.29313,-0.149101,0.642194
1523957678419092420,-5.26804,-6.90772,0.480194,-0.690886,0.291964,-0.147524,0.644725
1523957678493511794,-5.27166,-6.91125,0.475971,-0.689476,0.290316,-0.146057,0.647307
1523957678534342876,-5.27347,-6.91314,0.473568,-0.688753,0.289165,-0.145372,0.648745
1523957678544603497,-5.27994,-6.93308,0.470885,-0.688275,0.289019,-0.145206,0.649354
1523957678588730640,-5.28175,-6.93579,0.468159,-0.687533,0.287487,-0.144627,0.650947
1523957678598837484,-5.28133,-6.94047,0.465116,-0.687481,0.286729,-0.144135,0.651446
1523957678634303508,-5.2826,-6.94277,0.462815,-0.686916,0.285303,-0.143759,0.65275
1523957678649556750,-5.28069,-6.94815,0.460509,-0.687095,0.283572,-0.14257,0.653576
1523957678733834360,-5.28315,-6.95385,0.454819,-0.685867,0.279584,-0.141948,0.656712
1523957678744193870,-5.29173,-6.95835,0.457077,-0.685788,0.278581,-0.14159,0.657298
1523957678788432246,-5.29319,-6.96157,0.454042,-0.685212,0.276209,-0.141394,0.658939
1523957678793184535,-5.30229,-6.95644,0.454635,-0.685101,0.276136,-0.141992,0.658957
1523957678888289537,-5.306,-6.9628,0.448151,-0.683997,0.270445,-0.142061,0.66244
1523957678898296162,-5.30782,-6.96381,0.447776,-0.683798,0.269967,-0.142134,0.662824
1523957678934006519,-5.30911,-6.96629,0.445333,-0.6834,0.267641,-0.142346,0.664132
1523957678939367263,-5.30937,-6.96657,0.44498,-0.68333,0.267304,-0.142387,0.66433
1523957679008272092,-5.31155,-6.97132,0.440296,-0.682596,0.262521,-0.143077,0.666839
1523957679113132946,-5.31456,-6.97867,0.433388,-0.681707,0.254745,-0.144644,0.670416
1523957679202985001,-5.31684,-6.98517,0.427671,-0.6812,0.247866,-0.146184,0.673171
1523957679302832440,-5.31908,-6.9925,0.421492,-0.680934,0.240476,-0.147624,0.675801
1523957679389786484,-5.32091,-6.99895,0.416182,-0.680998,0.234594,-0.148266,0.677661
1523957679474163657,-5.32245,-7.00534,0.411024,-0.681375,0.229623,-0.147961,0.67905
1523957679486186073,-5.32265,-7.00625,0.410287,-0.681448,0.228977,-0.147834,0.679222
1523957679488913600,-5.32345,-7.00577,0.41016,-0.681415,0.228923,-0.147859,0.679268
1523957679583376958,-5.32491,-7.01302,0.404451,-0.682209,0.224267,-0.146244,0.680373
1523957679634321316,-5.32554,-7.01693,0.401486,-0.68276,0.221998,-0.145076,0.680815
1523957679644560395,-5.32776,-7.01441,0.401055,-0.682849,0.221648,-0.144945,0.680868
1523957679783314753,-5.32964,-7.0251,0.393891,-0.685015,0.216366,-0.14087,0.681246
1523957679913744264,-5.3313,-7.03547,0.388317,-0.687746,0.212515,-0.136094,0.680677
1523957679989051354,-5.33225,-7.04155,0.385607,-0.689568,0.210734,-0.133099,0.679979
1523957679993844710,-5.3726,-6.97942,0.384723,-0.68985,0.211187,-0.13473,0.67923
1523957680129224238,-5.37901,-6.98398,0.380504,-0.693501,0.208923,-0.129056,0.677312
1523957680139736560,-5.37954,-6.98435,0.380198,-0.693799,0.208825,-0.128611,0.677122
1523957680144716136,-5.39284,-6.96848,0.381934,-0.693801,0.209663,-0.129692,0.676655
1523957680234510889,-5.39851,-6.97018,0.379433,-0.696416,0.209369,-0.125714,0.674808
1523957680239681049,-5.40807,-6.9555,0.379703,-0.696485,0.210127,-0.126394,0.674374
1523957680349637648,-5.41637,-6.95598,0.376598,-0.6999,0.211539,-0.120976,0.671384
1523957680444683825,-5.42386,-6.9562,0.373943,-0.702817,0.213841,-0.116089,0.668464
1523957680534327423,-5.43089,-6.956,0.371346,-0.705467,0.216177,-0.11164,0.665673
1523957680539557386,-5.43129,-6.95598,0.37118,-0.705612,0.216308,-0.111387,0.665518
1523957680544533650,-5.388,-6.97591,0.375765,-0.70579,0.217018,-0.110241,0.66529
1523957680585523275,-5.38918,-6.97618,0.374415,-0.706881,0.217975,-0.108156,0.66416
1523957680590348145,-5.38638,-6.97917,0.376799,-0.706821,0.218307,-0.107463,0.664227
1523957680695350561,-5.3885,-6.97991,0.372688,-0.709163,0.220504,-0.101936,0.661873
1523957680779345608,-5.38961,-6.98012,0.368772,-0.710753,0.221876,-0.0973094,0.660403
1523957680835966134,-5.3901,-6.98014,0.365819,-0.711649,0.22267,-0.0941683,0.659626
1523957680838658361,-5.39067,-6.98001,0.365755,-0.711739,0.222648,-0.0940316,0.659556
1523957680935828811,-5.39092,-6.97965,0.36014,-0.713055,0.223254,-0.0886285,0.658677
1523957681019804953,-5.39054,-6.97902,0.354676,-0.713842,0.223137,-0.0842154,0.658443
1523957681104794818,-5.38963,-6.97808,0.348681,-0.71436,0.222245,-0.0800357,0.658705
1523957681178956400,-5.38845,-6.977,0.343159,-0.714631,0.22081,-0.0767752,0.659281
1523957681255294231,-5.38679,-6.97561,0.33715,-0.71468,0.218701,-0.0738348,0.660265
1523957681324357704,-5.38491,-6.9741,0.331466,-0.714516,0.216294,-0.0716198,0.661479
1523957681334537978,-5.38461,-6.97386,0.330613,-0.714478,0.215887,-0.0713322,0.661683
1523957681339796296,-5.38736,-6.97737,0.331773,-0.714529,0.215185,-0.0708333,0.661912
1523957681385937435,-5.38606,-6.97636,0.327828,-0.714296,0.21322,-0.069699,0.662918
1523957681390719328,-5.40097,-7.00049,0.332106,-0.714229,0.210804,-0.0682054,0.663917
1523957681485805613,-5.40035,-7.00078,0.32374,-0.713561,0.206055,-0.0665666,0.666289
1523957681559976560,-5.39979,-7.00093,0.317132,-0.712938,0.201938,-0.0659745,0.668272
1523957681587012974,-5.39959,-7.00092,0.31472,-0.712686,0.200393,-0.0659301,0.66901
1523957681594846556,-5.41283,-7.01914,0.318727,-0.712486,0.19891,-0.0653961,0.669718
1523957681636350761,-5.41333,-7.01998,0.315053,-0.712073,0.196484,-0.0655192,0.670861
1523957681645967283,-5.41658,-7.02393,0.315547,-0.712003,0.19546,-0.0652094,0.671264
1523957681740619342,-5.41826,-7.02634,0.307272,-0.710893,0.189877,-0.0662198,0.673938
1523957681745691188,-5.42203,-7.03039,0.306623,-0.710765,0.189395,-0.0662117,0.67421
1523957681834991016,-5.42418,-7.03298,0.29896,-0.709582,0.184131,-0.0678785,0.676743
